Project_name,SiteID,BASIN,LOCATION,RIVMILE,SAMPLE_DATE,cas_rn,chemical_name,fraction,result_value,result_unit,Health..Water.Source.,Health.Fish.Consumption.,Aquatic.Chronic.,Aquatic..Acute.,Wildlife,Aesthetic.Water.Source.,Aesthetic.Food.Source.,Recreation,HWS,HFS,AC,AA,W,EWS,EFS,R
Ramapo RAS 2976,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,7200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2977,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,16887-00-6,CHLORIDE (AS CL),T,299000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2978,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,COND,Conductivity,T,1297,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2979,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7440-50-8,Copper,D,13.9,ug/l,NS,NS,17.7035614,28.49078309,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2980,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7440-50-8,Copper,T,15.1,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2981,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7782-44-7,Dissolved Oxygen,D,8970,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2982,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,16984-48-8,"Fluoride, undistilled",T,120,ug/l,NS,NS,4368.632805,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2983,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,HARD,HARDNESS (AS CACO3),T,222000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2984,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7439-89-6,Iron,T,194,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2985,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7439-95-4,Magnesium,T,15900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2986,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7439-96-5,Manganese,T,57.4,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2987,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7440-02-0,Nickel,D,2.8,ug/l,NS,NS,102.1110101,919.3464732,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 2988,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,13100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2989,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,KN,Nitrogen,T,14200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2990,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,13000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2991,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,14797-65-0,"NITROGEN, NITRITE",T,52,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2992,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,PDORTHO,"Orthophosphate as Phosphorus, Dissolved",D,2140,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2993,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,PER_SAT,Percent Saturation,T,112,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2994,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,PH,PH,T,7.64,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 2995,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,2330,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2996,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,SALI,Salinity,T,0.64,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2997,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7440-23-5,Sodium,T,171000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2998,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,14808-79-8,SULFATE (AS SO4),T,32800,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 2999,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,749000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3000,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,TEMP,water temperature,T,25.9,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3001,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7440-66-6,Zinc,D,35.2,ug/l,NS,NS,162.7598456,230.3138483,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3002,15-RAMA-16.5,15,RAMA,16.5,9/5/2018,7440-66-6,Zinc,T,39.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3003,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,107000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3004,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7440-70-2,Calcium,T,47000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3005,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,6000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3006,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,16887-00-6,CHLORIDE (AS CL),T,172000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3007,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,COND,Conductivity,T,796,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3008,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7440-50-8,Copper,D,7.6,ug/l,NS,NS,13.66740592,21.41886667,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3009,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7440-50-8,Copper,T,8.1,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3010,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7782-44-7,Dissolved Oxygen,D,9150,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3011,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,16984-48-8,"Fluoride, undistilled",T,110,ug/l,NS,NS,3319.454843,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3012,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,HARD,HARDNESS (AS CACO3),T,164000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3013,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7439-89-6,Iron,T,244,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3014,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7439-95-4,Magnesium,T,11300,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3015,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7439-96-5,Manganese,T,66.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3016,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7440-02-0,Nickel,D,1.8,ug/l,NS,NS,79.03434374,711.5779688,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3017,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,NO3NO2N,Nitrate+Nitrite as Nitrogen,T,8090,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3018,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,KN,Nitrogen,T,8850,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3019,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,8080,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3020,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,14797-65-0,"NITROGEN, NITRITE",T,14,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3021,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,PER_SAT,Percent Saturation,T,100,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3022,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,PH,PH,T,7.59,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3023,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,920,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3024,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,SALI,Salinity,T,0.4,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3025,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7440-23-5,Sodium,T,104000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3026,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,14808-79-8,SULFATE (AS SO4),T,23900,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3027,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,484000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3028,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,TEMP,water temperature,T,19.1,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3029,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7440-66-6,Zinc,D,18.4,ug/l,NS,NS,125.8242968,178.1937097,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3030,15-RAMA-16.5,15,RAMA,16.5,10/1/2018,7440-66-6,Zinc,T,13.3,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3031,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,96000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3032,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7440-38-2,Arsenic,T,1.9,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3033,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7440-70-2,Calcium,T,48100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3034,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,6200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3035,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,16887-00-6,CHLORIDE (AS CL),T,434000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3036,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,COND,Conductivity,T,1670,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3037,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7440-50-8,Copper,D,4.5,ug/l,NS,NS,14.93939554,23.62707041,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3038,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7440-50-8,Copper,T,5.3,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3039,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7782-44-7,Dissolved Oxygen,D,8990,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3040,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,16984-48-8,"Fluoride, undistilled",T,120,ug/l,NS,NS,3648.279844,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3041,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,HARD,HARDNESS (AS CACO3),T,182000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3042,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7439-95-4,Magnesium,T,15100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3043,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7439-96-5,Manganese,T,182,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3044,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7440-02-0,Nickel,D,2.4,ug/l,NS,NS,86.31342502,777.1144638,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3045,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,KN,Nitrogen,T,4520,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3046,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,58.3,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,"interpolation error, standard is NA",NS,NS,NS,NS,NS
Ramapo RAS 3047,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,KN,"NITROGEN, KJELDAHL, TOTAL",T,1160,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3048,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,3270,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3049,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,14797-65-0,"NITROGEN, NITRITE",T,88,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3050,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,PER_SAT,Percent Saturation,T,123,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3051,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,PH,PH,T,9.28,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,V,NS,NS,NS,NS,NS
Ramapo RAS 3052,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,64.2,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3053,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,SALI,Salinity,T,0.84,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3054,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7440-23-5,Sodium,T,239000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3055,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,14808-79-8,SULFATE (AS SO4),T,28200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3056,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,835000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3057,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,TURB,TURBIDITY,T,4.7,ntu,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3058,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,TEMP,water temperature,T,30.5,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3059,15-RAMA-16.7,15,RAMA,16.7,7/10/2018,7440-66-6,Zinc,T,5.5,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3060,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,112000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3061,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7429-90-5,Aluminum,D,26.4,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3062,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7440-70-2,Calcium,T,43700,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3063,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,5000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3064,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,16887-00-6,CHLORIDE (AS CL),T,221000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3065,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,COND,Conductivity,T,940,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3066,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7440-50-8,Copper,D,3.5,ug/l,NS,NS,13.31054591,20.80304863,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3067,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7440-50-8,Copper,T,3.7,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3068,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7782-44-7,Dissolved Oxygen,D,7560,ug/l,NS,NS,4000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3069,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,16984-48-8,"Fluoride, undistilled",T,110,ug/l,NS,NS,3227.532221,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3070,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,HARD,HARDNESS (AS CACO3),T,159000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3071,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7439-89-6,Iron,T,544,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3072,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7439-95-4,Magnesium,T,12100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3073,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7439-96-5,Manganese,T,184,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3074,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7440-02-0,Nickel,D,1.4,ug/l,NS,NS,76.99099339,693.1808642,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
Ramapo RAS 3075,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,KN,Nitrogen,T,2630,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3076,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7664-41-7,"Nitrogen, ammonia (As N)",T,51.7,ug/l,NS,NS,44.68,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3077,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,14797-55-8,"NITROGEN, NITRATE (AS N)",T,1850,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3078,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,14797-65-0,"NITROGEN, NITRITE",T,18,ug/l,NS,NS,100,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3079,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,PER_SAT,Percent Saturation,T,94,std unit,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3080,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,PH,PH,T,7.87,pH units,NS,NS,8.5-6.5,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3081,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7723-14-0,"PHOSPHORUS, TOTAL (AS P)",T,53.9,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3082,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,SALI,Salinity,T,0.46,ppm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3083,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,7440-23-5,Sodium,T,129000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3084,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,14808-79-8,SULFATE (AS SO4),T,17100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3085,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,TDS,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",T,537000,ug/l,NS,NS,500000,NS,NS,NS,NS,NS,NS,NS,NV,NS,NS,NS,NS,NS
Ramapo RAS 3086,15-RAMA-16.7,15,RAMA,16.7,7/31/2018,TEMP,water temperature,T,25.3,deg c,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3087,15-RAMA-16.7,15,RAMA,16.7,8/21/2018,ALK,"ALKALINITY, TOTAL (AS CaCO3)",T,120000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3088,15-RAMA-16.7,15,RAMA,16.7,8/21/2018,7440-38-2,Arsenic,T,1.4,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3089,15-RAMA-16.7,15,RAMA,16.7,8/21/2018,7440-70-2,Calcium,T,46100,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3090,15-RAMA-16.7,15,RAMA,16.7,8/21/2018,DOC,"Carbon, Dissolved Organic (DOC)",D,6200,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3091,15-RAMA-16.7,15,RAMA,16.7,8/21/2018,16887-00-6,CHLORIDE (AS CL),T,202000,ug/l,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3092,15-RAMA-16.7,15,RAMA,16.7,8/21/2018,COND,Conductivity,T,875,uS/cm,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS,NS
Ramapo RAS 3093,15-RAMA-16.7,15,RAMA,16.7,8/21/2018,7440-50-8,Copper,D,4,ug/l,NS,NS,13.59616207,21.29579094,NS,NS,NS,NS,NS,NS,NV,NV,NS,NS,NS,NS
